,user_id,timestamp,latlng,lat,lng,tweet,county,mean_income,population,text
187922,USER_6fee32f3,2010-03-04T14:20:42,"ÜT: 29.990549,-95.348947",29.990549,-95.348947,El optimismo es el valor que nos ayuda a enfrentar las dificultades con buen ánimo y perseverancia,Harris,23882.0,83.0,"El optimismo es el valor que nos ayuda a enfrentar las dificultades con buen ánimo y perseverancia Confiando en nuestras capacidades y posibilidades junto con la ayuda que podemos recibir. Tienden a salir fortalecidos y a encontrar beneficio en situaciones traumáticas y estresantes. @USER_94237b91 Para que le reenvies a tu amiga que queria mantener ese OPTIMISMO... Somos victimas de la locura nocturna. No soñamos cosas reales, nuestros sueños no pertenecen a a este mundo ni tampoco a otro. Cada noche tiene aromas diferentes. Aromas Dulces, Calurosos, Suaves como a piel, a vida, a muerte, a sangre .A TI , mi Tierna Ilusion... Que se alejan tanto. Tomo mi alma y la exprimo como una naranja. Y cae el líquido en mi boca dejando mi alma como nueva para poder dormir. Sueña con un bello lugar, una nueva Venezuela en donde su alma pueda despertar al amor; su rostro complacido y calmo refleja la felicidad... Suaves formas de coral meciéndose en el mar junto a las algas nos inspiran mucha tranquilidad. Te sientes descansad@ sin stress... SOL...¿ Por que no bajas conmigo ? te necesito porque todo es tan oscuro aquí tan sereno... tan tranquilo y a la vez...muy perturbante... @USER_2452ab47 Sigo pensando en ti…Quizás lo podría dejar… @USER_2452ab47 Los instantes inolvidables que hemos vivido en este nuevo sistema de integracion en el mundo social... @USER_b3127aef Hoy Bella Creacion te agradezco el que me extrañes aunque sea por estos twitts llenos de tu inspiracion Tierna Ilusion... Tener hijos no lo convierte a uno en padre, del mismo modo en que tener un piano no lo vuelve pianista. Todos los pueblos hostiles a la familia han terminado, tarde o temprano, por un empobrecimiento del alma. Haz que tus familiares te reverencien más que te teman, pues el amor sigue a la reverencia, más el odio al temor. @USER_df631f1b Bella sigues en la Peninsula ? @USER_0207fd32 En papel y lápiz engendro esta locura , que los de escuela antigua nos sale el verso por la empuñadura y lo transmito al twitter Eso es correcto Bro a la orden por aqui nuevamente... RT @USER_0bdf332f @USER_6fee32f3 tas en pto fijo!! Veo tu rostro sonreír sensual Mágica y Angelical. Sigo tus pasos y busco tu mirada, suave, dulce, tierna, complaciente, picara, soñadora. El momento de ser feliz, es ahora. Procure hacer esto: Encuentre el lado positivo a todo aquello que parezca negativo. Otros que ya lo han encontrado y ya se han decepcionado piensan ""cuando me separe de mi marido, entonces seré feliz"". Si no quien cuando estos llegan los enfrenta sabiamente y cuando no puede busca ayuda inmediatamente. Explora, tu yo interno y descubre tu alma , tu YOSOY, enriquece tu mente, tu vida y tu espíritu... Lo que hay por ti en mi corazón, es algo ilogico por que es tan solo amor; sentimiento puro y sincero que me ha cambiado,desde aquel momento Quisiera tener ideas de tus sentimientos conocer lo que hay en tu corazón y tan solo leer tu alma en silencio... Tu que amas sin dimensión que quieres con pasión enloqueces por amor y que esperas al ser amado no importando que el lazo se halla lastimado Que tu mundo reduces a un nombre enraizado en todo tu ser cual metástasis de amor eterno por el cual cruzas la frontera una y otra vez Que se hunda en el mar de objetivos olvidados que te embruje, encandile y guie aquel brillo que es SOL de vida... Muchas veces hemos sentido que la vida no vale la pena vivirla. Oi decir a una mujer : “ No quiero tener hijos, porque solo se viene a este mundo a sufrir. Y quiero ahorrarles ese sufrimiento ”. Entonces, lo que te daña no es tu pareja… Por ejemplo yo de niño no sabía bailar salsa La necesidad de gustarle a las niñas me hizo aprender Ahora he llegado hasta dar clases d baile Ahora soy conferencista Imagínate cuantas capacidades dormidas en mí, se han despertado por la necesidad... El dolor y las derrotas son una gran oportunidad para replantearnos como estamos viviendo la vida. Todos somos producto de nuestras reacciones ante los retos."
188074,USER_14f28e72,2010-03-03T19:30:00,"ÜT: 32.320593,-90.190837",32.320593,-90.190837,*sigh* I cut ALL of my hair off... Why did I do that???,Hinds,27041.0,811.0,"*sigh* I cut ALL of my hair off... Why did I do that??? @USER_337a72ca There will be no pics, I hate it!! I'm not coming this weekend if I can't find anything to wear... And as of now, I have no outfits, only shoes... RT @USER_32bcb1f6: Damn I'm tired but I'm not sleepy. Who wants company?!?-- Me! =) Where is this man with my popeyes...? Hey! Don't ""pssst"" me at the gas station... @USER_013defd5 What's there to do? @USER_013defd5 We could @USER_013defd5 @USER_d21b43b1 @USER_f3af17dc Buy me some stuff from Platinum Palace! I wanna... with @USER_dd7d7f46 tonite! Lol @USER_d21b43b1 Which one?! Lmao! People I'm not following keep poppin up in my timeline...? Magee. Almost there @USER_d21b43b1 Come play with me!!!!!!!!! @USER_d21b43b1 Waitin on u, hoe!! Where my drank at?! Bring a RT @USER_b62c259b: @USER_14f28e72 I just added honey! I told ya...same page man lol.-- of course!! RT @USER_0d993448: Chillin with the cuties @USER_14f28e72 @USER_d21b43b1 @USER_013defd5. To know em is to love em Please, please, please don't wear the same shoes to the club everytime u go! I would direct this tweet at somebody but... RT @USER_4f12d1c3: Will DEFF BE IN THE PALACE TOMORROW!-- NOOO! TASTE!! Settin mt Wait... Is that a crackhead...? Lmao!! I'm takin a nap... Shhh... RT @USER_be90bb21: Listen here #shadyassnigga I am not to be trifled with... I do not have time! @USER_f3af17dc We're invited? @USER_f3af17dc Well goodnite playboy! Lol @USER_71d8dcaa What does that mean? Lol"
188166,USER_0f06d656,2010-03-02T23:06:18,"iPhone: 38.633430,-90.209888",38.63343,-90.209888,Next up. Birthday dinner for @USER_a34f22c1. Maggiano's in Brentwood.,St Louis (City),28351.0,764.0,"Next up. Birthday dinner for @USER_a34f22c1. Maggiano's in Brentwood. @USER_535ff3b4 Doh! @USER_e7939073 Remind me later when I am at a laptop, so I can check it out. @USER_535ff3b4 Your secret is safe with me though. @USER_6925f573 Was it a Toyota? Will attempt to harness the power of tweet deck on the iPhone for the powers of good tomorrow. @USER_8c375bd8 How'd it get your phone number? RT @USER_3a47c55c: I'm funny...tell your friends!!! @USER_3a47c55c How do we prove it exactly? @USER_3a47c55c You said ""Is Micro Center a good date place"" I said ""Only if he's buying"" Get it now? @USER_41b9bec5 Wait, what was all this in reference to? @USER_cdf9baf4 I'm listening... There has been talk of Martini(s). The course of the night has been set. See you on the other side. @USER_cba0dbbd The dreaded Spring cleaning has been mentioned, but you know what I say: No Worries. @USER_fae7d61a You should ask @USER_435d3377 she makes phenominal garments.(ie she got mad skillz) @USER_f8e8739b Welcome back. Enjoy our temps tomorrow. 50°+ @USER_3d6127b4 Happy hunting! @USER_c7f616e9 Ahem, Doh! That is all. @USER_3f296290 Agreed. @USER_d9ac1bc6 Two nights ago I had a dream that we met....Your hair was short. Welcome to my Twilight Zone. @USER_b95fdc1e Exciting! Let us know what you think. Waiting for a good review... @USER_6925f573 @USER_8c375bd8 Tater tot had a teeter toting accident. I am sorry, hope he is ok! RT @USER_e4d00924: Be careful, we've lost a lot of good men that way. RT @USER_0f06d656: Really, I am just trying to save these olives from ... @USER_f8e8739b Gorgeous pictures. Donuts were consumed, as was coffee. Repeat? @USER_cdf9baf4 MO Botanical Gardens She conveniently had to go out to the deep freeze to get the hamhock out 4 dinner right as I heard the icecreamtruck drive by.#highlysuspect"
188658,USER_39808b79,2010-03-03T00:28:10,"ÜT: 35.977386,-78.881978",35.977386,-78.881978,@USER_0fbacc6f u r so modest,Durham,22870.0,1257.0,"@USER_0fbacc6f u r so modest Kendra he is not even cute and natalie if u got so much money start ur own show @USER_123eacd7 good to kno that u r alive my twin @USER_13dc51e1 lol really mess their car help or u just kne u had extra drinks in the house lol The history lab is so calm right now how long will that last RT @USER_820bfc77: @USER_2211a1cc wat up doe @USER_820bfc77 dont be goin on my bio teacher...he cool...thanks @USER_82bdac6c what's up @USER_82bdac6c I believe u @USER_7155d375 u just need to follow me a young intelligent black female that's willing to lead the young blind black male From my sis shells: aint no black man gonna turn down the cat if u 40 years...he aint no ""Mr. 40 and a virgin"" lol @USER_13dc51e1 get out your feelings and more into mines...stop fakin...we both losing RT @USER_ddc7d704: RT @USER_0cbbeacc: never give up on somebody you can't go a day without thinking about---o so true @USER_4c6ae681 NCCU was where it was at tonight...put it on ur agenda Fresh Prince the early years RT @USER_820bfc77: @USER_1bbd02a5 no i am driving i will pick you up lol Mr. Eagle Pride---ok and torren? guess i should get over u...or u can get over yourself RT @USER_e30442c6: @USER_39808b79 lol jst rudee---not at all Girls lol smh a song comes out and that song now justifies u as a 5star or a barbi lol. What did u think about urself before? @USER_d2e3c48e lol i kno right she kno he was cheatin he sat her done and said i dont want u and u still want him #smdh that itch dumb Hey @USER_e30442c6 I love u mucho and miss ya already @USER_2f781ec6 oooo don't try and go on my state lol terrible. If it wasn't for us there wouldn't be other states as we kno it. Know ur history @USER_d2e3c48e lol I had to too when I took that class RT @USER_2f781ec6: @USER_39808b79 but ill be like dang I wish lil RR was here! Lol---u better t weed RT @USER_2f781ec6: @USER_39808b79 the campus is dead. No ones here :(---i believe u @USER_820bfc77 I'm just tryin to get my twitter practice in lol @USER_d2e3c48e girl yes a frat of college boys that just happened not to be in college anymor different how frats r viewed now @USER_d2e3c48e lol u should. I am learnin somethin new and who u talkin about julius bond? U feelin urself a lil to much right now. Turn it down A 2yr child just ran across the street. The mom and dad both didn't see her. What type of parents are yall? Good thing no cars were comin @USER_3d7c1c85 Do u have a side ways ponytail? come on now...lol @USER_fe63e7db hey itch follow me @USER_820bfc77 but where do i start it? like through my tweets? sittin here cookin If some1 invites u somewhere and gives u the time and you agree, dont start acting stupid"
188944,USER_e7224f1d,2010-03-03T14:03:19,"iphone:40.934175,-74.160616",40.934175,-74.160616,WTF is a hot-diggity-dog old ppl kills me.. LMAO,Passaic,31266.0,1028.0,"WTF is a hot-diggity-dog old ppl kills me.. LMAO LMAO!!! RT @USER_3b29fdf2 Why everybody from Detroit got that one phone call they can make to f**k anyone up? Dis shit is taking 4ever!!! I'm gettin real frustrated I gotta shit and dis place is taking to long @USER_771a3d3a yo @USER_68f44b7b and Nadie went in on dat shit #realrap.. hottest TEAM in paterson rite now HANDS DOWN FlyBoiz/JetS3T A.B.F.. dats just spoken TRUTH nd not cause dem my niggas out da shower feelin great @USER_3b29fdf2 oh iight.. i knw wat 3rd person means but i never knew ppl go crzy over it... i seen dat shit on my son skool calender Wat do u do wen a brawd from ur job wants u to beat it up?? & u want to too cause she so bad!! But u knw deep down it will destroy evrything Awww i feel special now... RT @USER_ff689f2c #irefuseto stop ever loving @USER_e7224f1d, loser :P yo ive been away i missed u fucks but besides da emotional shit wats good wit evry1 i gotta put my bitch in da shop!!!! damn i hate dis shit @USER_195cc31b u at work.. nd Reba lmaoo i fuxs wit reba country ass dis nigga gave his girl two things a baby an a std dis nigga is nasty LMAO @USER_3b29fdf2 lmao.. watch we a fight break out see how fast dey turn dey heads time for a nap im up from my nap but still tired as shit.. dats y i dont take naps who must i get in contact wit to b verified.. cause i just seen some ordinary nigga wit a verified account unless he rich & famous on da low where is evry1 at rite now im bored @USER_771a3d3a yo after i left ya some bullish happened to da whip kid RT @USER_771a3d3a: Money bags shawteh! (Gucci voice) LolRT @USER_8810289e: You got dat. Money bags. Lol RT @USER_e7224f1d @USER_771a3d3a dont kn ... GO TELL HER RT destinychristia i just saw a girl w/ her pants tucked in some leather boots like somebody grandma would wear. not cute! #fail @USER_5497ec51 im gay but u following all me.. u pussy!! go figure urself out.. @USER_5497ec51 im gay but u following all men.. u pussy!! go figure urself out.. @USER_5497ec51 oh ma bad fam u good den ill delete those LMAO im up an got mad shit to handle im stallin but im bout to hop my ass in da shower den go handle wat i have to handle any and everybody just follow everybody dat im following is dat good enough for #FF RT @USER_5aac9e88: ppl think running FROM responsibilitie frees em up, nope! run str8 TO EM! Thats freedom! I just ate a sandwich ass naked LMAO.. I'm da man @USER_665616ea it has da HDMI port on da side I'm a twitpic in a min so I cud show #evil I don't do #FF but since my brotha put me out der for millions to see LMAO my pussy rate just went up but #FF @USER_771a3d3a iight dats enough of dat #FF shit outta me i dont knw y i set myself for failure like my 133 followers gonna follow any 1 dey all lazy LMAO RT @USER_5aac9e88: The Lord is my Shepherd, I shall not want -(Morning meditation) i got 5008 tweets if dis was on a text messaging plan my bill wud b sky high RT @USER_29b02383: Wat u do in life comes back later on @USER_dcb1709b lol ur day will get better.. at least i hope so @USER_fd1a43c8 damn i knw da feelin... dats me every night my son has my Laptop under-control rite bbl Out driven w/ my lil mans I haven't done dis in a while I'm might fuck around nd drive to da city I'm bored as hell rite now I just lost my phone for like 30 sec I thought I was gonna die @USER_246c2d0d sure y not when & where RT @USER_8810289e: Unstable creatures {omar gooding voice} @USER_dcb1709b when was dis cause i must of missed dat call.. LOL nd yeah u was drunk LMAo At work an already I wanna go home!!! Vaca ended in a sham.. Well wasn't really no vaca just days I took off u gotta love my job"
188991,USER_29b3d4a7,2010-03-03T02:53:49,"ÜT: 35.977386,-78.881978",35.977386,-78.881978,@USER_6d2c312a lol here u go ill check my schedule,Durham,22870.0,1257.0,"@USER_6d2c312a lol here u go ill check my schedule Im going to bed! @USER_00b0da5d im sorry you must have missed my last reply to you.... you should go check @USER_00b0da5d its cool ill send you one.... just not right now Good Moring That nap was good to me @USER_c27e8fb8 lol I said no such thing Hello Twitter! @USER_6d2c312a hey im just saying @USER_2db3f770 lol ok just making sure @USER_82bdac6c who all probated today? @USER_00b0da5d yes, not yet, and idk lol ask @USER_6d2c312a she's the expert Goodnight twitter @USER_6d2c312a we figured it out @USER_dfa43c5e I am good how are you @USER_2e8adcad it depends on where you are I can't log in from my phone RT @USER_3a9e74fd: My Business Comm. professor is so corny...lol! As long as I get an A, he can crack all the jokes he wants. Lmao -#cosign feels great to be done so early! @USER_e00610b2 I'm going tomorrow when are you going @USER_e00610b2 dag I will be back at school by then lol @USER_2e8adcad hanging out in the mean streets of Durham lol what you doing @USER_a3f0cca5 Good Morning! @USER_00b0da5d currl!!!! @USER_00b0da5d currl!!! Bye Omg this club might not never end!! @USER_00b0da5d its tweeting after you were drunk but then you sobered up in the club I wonder if these guys know these numbers won't even make it to Charlotte *kanye shrug*"
189665,USER_312cb5de,2010-03-03T01:54:21,"ÜT: 36.16076,-86.822952",36.16076,-86.822952,Yo wasup with this formspring??? Anybody else have one???,Davidson,26504.0,1221.0,"Yo wasup with this formspring??? Anybody else have one??? #unotfromthehood if your parents bought you a brand new car on the DAY you turned 16 RT @USER_c85f1533: Deez @USER_312cb5de »SHIT! I knew it.... Deez who??? @USER_21c7a611 hey what abt MY follow????? :( RT @USER_21c7a611:[ I can do splits on a dick] #Twitterafterdark WHOOA!! IF U FOLLOW@kimacee ON#Twitterafterdark..#CHANCESARE u wont be let down! Goodnight #amItheonlyone U been comin to for this type of advice??? #chancesareu don't need to be havin dat baby yet.... #ilovefamu bcuz even though yall kicked our ass in da classic we still partied harder and yall still a bunch of pussies!!! #IMSOGLADIGOTOTSU RT @USER_c85f1533: ACHOO! @USER_312cb5de Achoo who???? RT @USER_99517656: TSU is skeetin on 8=======D~~~&gt; #iLoveFAMU #iLoveFAMU #iLoveFAMU #iLoveFAMU #iLoveFAMU #iLoveFAMU #iLoveFAMU @USER_bd85b2f9 are u feelin niggerish??? #LetsBeReal #Realgrandmas smoke weed, play cards, watch stories, talk shows, the price is right.. And be cussin in church EVERY Sunday!!! Goodnight RT @USER_a64f6854: Out of class & @ these tryouts»»If u want me u can find me in da AAAAAAAAAAA!!!!!!! In a few days lol I've had a headache all week........ Maybe its because I been using my brain a lot more than usual #TweetsIDGAFabout Anything about your haters... @USER_a927877c where u goin #strippernames Bulletwound ....better check her resume #MeWithoutYouIsLike Kobe and no Shaq Justin Bieber u look like a 16 yr old suburban lesbian.. Do us all a favor and u Da Jonas brothers rent a Ferrari and drive it off a cliff.. RT @USER_a64f6854: #FF M-O-N-E-Y........i do!» how far do u live from Fayetteville??? RT @USER_37645fa5: You want to be a vendor at Oaksterdam's Spring Cup for $200 email alexi@skseymour.com...space is selling FAST! @USER_2268974a luck this year! Hold it down for our hood aka ""Da Paddock"" !!!! haha! AAAAAAHHHH!!!!!!!!!!!!!!! I FEEL 5 POUNDS LIGHTER!!!!!!!! @USER_3cce024b DAAAAAMN!! You stay goin hard on folks! Haha but u ruthless.. Def from DA Chi! Who else u get to shoot around wit? I'm @ the barbershop.. Dude on his phone like he a boss.. How would u like 2 b a bootlegger for a DAY? Errybody gon get ALL dey dvds 4rm U!! RT @USER_a64f6854: All these bikers out today. Hope I don't hit 1.»»»Pick me up I'm bored!!! RT @USER_150c35db: Sittin here listenin these folks talkin bout who betta between lebron and kobe. Lebron is a betta«Fuk dat. 4 RINGSSS!!!!!!! RT @USER_d616bf9f: @USER_312cb5de u following yo wife? @USER_81a571e9 when yo spring b»KAAAAAAHHH! I'm on spring break now..ATL/PAN CITY/MIA"
193879,USER_5396dc89,2010-03-04T01:30:16,"ÜT: 33.199782,-97.126863",33.199782,-97.126863,"@USER_2a8b5e6a Haha makes me wonder what it really was, was it my NOI hoody or they wanted me lol",Denton,30934.0,1176.0,"Peace!!! everyone check out bro @USER_5ea6b6c6 blog about his first Saviours' Day, really good perspective of the event and organization. @USER_2a8b5e6a Haha makes me wonder what it really was, was it my NOI hoody or they wanted me lol @USER_ebb36491 Oh ok cool, so you heavy into J. Cole also, huh? @USER_ebb36491 Haha really you got to know. So do you know where the record stores are that sell the good hip hop? The bestbuy is horrible RT @USER_76880b0e: 's #TOUR DATES and on-sales are coming later today on www.MUSZE.com @USER_d4cd7e65 lastnight, and its dope also, their is a song on their I could careless about thats 11 minutes long, its a lil too long lol @USER_fd2334ef thanks for the follow!!! I def won't forget, i'm thinking of the perfect song for all of you. Are you all back 2gether? Then it includes a credit card inside of the wallet, where you can use it to download the instrumentals of all the songs. SOOO DOPE!!! @USER_d4cd7e65 no I don't have it, I remember seeing it advertised but I never copped it, is it good? @USER_d9410e9a Dope!!! I've been good blackman!!! Just livin life to its fullest, just got back 4rm Chi, I attended Saviours day this year @USER_48f49617 I've been ok, just living life, heard anything dope lately??? @USER_d9410e9a Yes you are right, very essential. Word, so how's the production going? I saw Erick Sermon shouting you out on twitter... @USER_74582157 yea something is very fishy RT @USER_315c25a6: Weapons of Mass Instruction Pt 2:@USER_5eef3dac @USER_bda8050c @USER_14ea67ce @USER_50fc9a38 @USER_0aa06c3d @USER_5396dc89 #FF @USER_b7f757cc I'm good, just on my lunch break, its been a hard day on the walmart plantation...seriously. @USER_1623763c well I tried transferring depts, that didn't work, so I'm goin to try transferring stores, there's no jobs in this redneck town @USER_3793e862 Peace bro! How can I get a copy of Jasiri X's this week episodes for season 1,2 and 3? I need them!!! @USER_315c25a6 is that Min. Farrakhan world tour DVD really good? I was real close to buying it last sunday? Man this store fired another sista lastnight...and they about to fire another sista today, they are seriously cleanin ""us"" out. @USER_91da56c7 u gotta hav friends here in Denton,I only hav like...1 or 2, my friend I would chill wit a lot moved :( so I dont do n e thing"
194441,USER_47fbc181,2010-03-03T19:31:32,"ÜT: 30.434618,-84.293257",30.434618,-84.293257,#iLoveFAMU because it takes more than a fake flick to BREAK a Rattler! #POW,Leon,11715.0,929.0,SMH They Don't go to FAMU my school is full of Beyonce's! Those Chicks are Classless... #iLoveFAMU because it takes more than a fake flick to BREAK a Rattler! #POW #iLoveFAMU...That is All #iLoveFAMU...It's were @USER_89e99073 said he gets down wit The @USER_47fbc181 #Cut. Yeaaaahhhh... @USER_ba09acea Nah Somewere in TAlly! @USER_40ea2d45 i KNOW right now I got to take the gloves off on them bruhz RT @USER_5452211c: #iLoveFamu y'all messed with te wrong crowd @USER_dcebdbfa What's up line skipper?!?! Lol Waitin on @USER_d99a53fd @USER_81925112 tryna get quick buzz and fall in the Mint! #RoyleKingCut @USER_20c580f2 u was tryna go!!!!? RT Yeaah! @USER_2b349530: RT @USER_47fbc181 The Mint Giid Vibe. #RoyleKingCut &lt;--LOL you've inspired me!! Think I'ma get that #RoyleKingCut tom.!!! RT I mean @USER_9a6c2ad2! @USER_47fbc181: One time for @USER_6837907a playin that throwback Mike Jones. #TexasLuv Ask away....www.formspring.me/RoyleKing @USER_ba09acea And Ya Know That! #RoyleKingCut #nowplaying Lyfe Jennings Will I Ever... #TeamBlackberry #RoyleKingCut....Good Groove #TeamBlackberry + #RoyleKingCut = Lully Groove Might not be working that long! lol jk RT @USER_cf9245cb: Im fittin to take @USER_be477ea5 to zimbabwe @USER_01ea8d3d @USER_1bc5582e y u rubbin it n my face you know I want some FuFu @USER_dcebdbfa u suppose to be lost I'm wit @USER_40ea2d45 @USER_cf9245cb @USER_053aab65 then were u going? Wht u on tonight? @USER_25198f2c well what's up fu what u on tonight CFU....Smh RT @USER_7913d867: It Is {FINISHED} My NewsCast Is Done!!! Praise Gah! @USER_f69f3288 @USER_47fbc181 @USER_20c580f2 @USER_30de03bf. I'm Jealous... RT @USER_40ea2d45: I'm so drunk wit @USER_cf9245cb @USER_47fbc181 @USER_577fc426 Actually doing some real work today....Went for it TF I been real life working today 3 Tours had to help people work owt...This is crazy! @USER_35fbb774 lol y they said tht?!?!? @USER_20c580f2 mmmhhhhhhmmmmm
194583,USER_c4e03e42,2010-03-03T02:11:14,"ÜT: 40.634817,-73.881595",40.634817,-73.881595,@USER_a354c493 year phone is on,Kings,33232.0,1439.0,"@USER_a354c493 year phone is on Work out @USER_8eb67237. Wat wrong wit your phone @USER_77edb7bdppp At da Guillaume RT @USER_50f28eaa: Fat girls think they slick by takin headshot pictures.....smhhh lmao so true If ya gurl price y you call her a dime???? (Yuppppp) @USER_b6eb13b2: @USER_9990df4c nigga still didn't send da picss @USER_b6eb13b2 yooooo. We in gym 2day @USER_8eb67237. Really how #inhighschool I had no fuckin worry @USER_8eb67237 susss I wasn't talkin about I was talkin about other ppl #inhighschool nigga act like they didn't eat free but we no one around they go in on dat shit @USER_b6eb13b2 this nigga u at your other crib RT @USER_6f04df29: RT @USER_00f121d7: #inhighschool i nevr swiped my id on my bday wasnt tryna hear tht high blowin music&lt;word Money make da world go round and good gurl go down RT @USER_8eb67237: #inhighschool I LIKED THE POPPIN DUDE LOL smh I bet u did RT @USER_8eb67237: @USER_c4e03e42 LOL U OFF OF WORKyuppPpppppppppppppPpp #InHighSchool sum nigga only went school 4 gym smh RT @USER_5ee16eac: tomorrow bottles on me as long as im drinkin new drake shit!!!!!!! Just answer da fuckin question RT @USER_8eb67237: rt @USER_c4e03e42 Just answer da fuckin question&lt;&lt; no! Lmao RT @USER_50f28eaa: RT @USER_c4e03e42: Do yall niggga eva sleep &lt;-NOOOOOOOO MUTHAFUCKAAAAAAA lmao really wanna get me goin dis early k #randomshit tall risszz ball risszz aka motherfuk dem all risszz aka suck ma dick get off ma balls risszz (wayne vocie) #MeWithoutYouisLike me wit a basketball #MeWithoutYouisLike da earth wit no air RT @USER_43516c1a: Wen I look into the mirror I see change.. Is it good or bad? I f Yuppppppp sausage egg and cheese, sausage egg and cheese, sausage egg and cheese dats all a need new songs Work cum on 5 where u at RT @USER_43516c1a: Kobee. I ♥ Hym Lol smh"
194854,USER_01283220,2010-03-03T02:44:45,"ÜT: 42.40694,-82.916301",42.40694,-82.916301,Omg Legion was boring as shxt can you say???? Zzzzzzz no really,Wayne,31628.0,810.0,"Omg Legion was boring as shxt can you say???? Zzzzzzz no really might have to go get @USER_d1c85d54 cd Yass vivica fox is giving me all I need real talk Needs a Rude boy for this Rude boi right here Yaaas I'm encouraged o yas Ikr RT @USER_e987b3db: WHY DID MY SUPERVISOR TELL ME SHE WANTS 2 FOLLOW ME ON TWITTER #IRefuseTo LET HER FOLLOW ME Love how the bxtches stay on my twitter so I give em something to talk about Lol u silly RT @USER_8f4e386d: @USER_01283220 You preachin' to the choir hun Ooooooo sweet jesus let me stay focused on me n mine don't nobody look better than mine I can never compare ppl of different completions but that would be my taste IF I wasn't....... Well yall no lol Clearly I need to go to bed gotta go on a hunt for my pants this morning I really want them O hell naw it time to go to sleep I feel sorry this the next nigga (insiderness) I just wasted a good 30 mins @USER_40842f84 and I are cool wit the str8's This taco bell worker was just giving me all types of fever O gosh I feel like Raven asking Cory for money lmao smh @USER_e6788f74 I added u my name jai shaw @USER_0f7504d1 my name is jai shaw on bbm I got three good ppl who deserve all those title n that's who imma fuq wit evrybody else fuq em Ppl who can dish the tea and take the tea Ready to let go of all the excess baggage I can't stand a ppl plzer Damn its nothing wrong wit fantasizing lmao O these cuticles is crying for monday to get here Shattered RT @USER_01283220: #NowPlaying @USER_e99f5a07 ""Shatteedr Heart"" Wants a strawberry daquari but to lazy to crawl out ma bed Hate when u let somebody know somethingn they try n solve ya damn problem for ya on da low low Imma just ride it on out So I had this wild ass dream last night madd crazy lol I was n my old room cleaning up or paintinf n I had took the blinds out the window 2132419D RT @USER_ab29cfbd: #teamblackberry BBM me 2132419 RT @USER_93e0c32b: ""I don't fuck wit keys, everything push start/ Keys open doors,dats can have ya ass behind bars"" Spaaaaammm lol RT @USER_afa893cb: WAIT DO SHE JUS WANT US TO RT OR SPAM? I ALMOST LOGGED OUT JUS DEN! #NowPlaying @USER_53c872e8 ""just fine"""
196654,USER_62d8678e,2010-03-03T04:09:40,"ÜT: 39.47125,-88.181058",39.47125,-88.181058,RT @USER_fde52c20: @USER_e83923bd Tell these bitches you smashing all ur artist at will. They don't believe me. Happy? @USER_dc0a1fb4{yup},Coles,24480.0,1053.0,"RT @USER_fde52c20: @USER_e83923bd Tell these bitches you smashing all ur artist at will. They don't believe me. Happy? @USER_dc0a1fb4{yup} #unotfromthehoodif your mother told you she would buy you something when she gets here babysitting check Y r the dudes on my floor so infatuated with dicks??? They draw penisis on ne and evrything smdh.... White boys RT @USER_185eedf6: @USER_62d8678e we dont do sausage round here lol but i can make u sum eggs lol-_- wats wrng with sausage #BETmessedupwhen they took Citas world off the air #Girluso baldheaded u look like a cancer patient RT @USER_2adb196d: Coon qualities.&lt;That should b a trendint topic #coonqualities&gt; @USER_424748b1 ANNND u had me lukin stupid cuz I tried 2 again lol I'm already a follower smh lol RT @USER_424748b1: @USER_62d8678e ur were at the bottom!! lol&lt;I'm only seen at the top so if u thnk I was thee FIRST follower&gt; @USER_3b2fc7f9 #lets b real every girl has tickled their kitty b4 and if they haven't they eventually will &lt;fuk u mean lol&gt; I'm RED 2 go!!!! @USER_2ec720f8 nigga they didnt even give me shit and im a gud student Can sumbdy show me sum love 2day??? I need more followers #ff @USER_2ec720f8 @USER_c535b815 @USER_cb3cbb8e @USER_9747d035 @USER_12e76508 @USER_0ff6c463 @USER_424748b1 @USER_3b2fc7f9 RT @USER_12e76508: RT @USER_62d8678e: U should follow @USER_c535b815 because I got a sexy beast arm [ lmao , nigga you stupid :: insider :: ] RT @USER_a924bbac: @USER_3d8ce454 @USER_62d8678e @USER_c97a33de @USER_247615f9 @USER_06076bd7 @USER_28db681d @USER_98aee0e0 @USER_ec1dd163 #followfriday If I followed u and u didn't follow bak... Follow back now... That is all... @USER_c767e6d1 gud luck with tht....walmart is the shit @USER_2ec720f8 better strt gettin ya 8 hours dude... I learned the hard way RT @USER_2edf3bc6: who uses skype on here?&lt;Kejuanm&gt; @USER_3b2fc7f9 used 2 b my homie... Now she act like she don't know me @USER_3b2fc7f9 I feel better now lmao Got 3 papers 2 write and a play 2 c 4 class idk bout going out 2nite U can't just react on everything... U gotta use ur head"
