,user_id,timestamp,latlng,lat,lng,tweet,county,mean_income,population,text
182486,USER_1b29697d,2010-03-03T01:08:34,"ÜT: 42.40878,-83.220133",42.40878,-83.220133,@USER_e5dab216 I can't wait to get my fuckin car back!,Wayne,94472.0,660.0,@USER_e5dab216 I can't wait to get my fuckin car back! @USER_1e5ac1ca bbm me!I miss my Tiffany! RT @USER_3aeae686: #flow is a monsterrrr RUNN 4 ur lifee!!!!&lt;Lmfao..I hate that bitch!&gt; @USER_06fbdc36 ikr! @USER_430b254c what u mean u wanna leave and come back?.lol Djarums..Kush..Moscato..Starvin Marvins! @USER_f3217d27 lmfao! @USER_430b254c crackheads!.lol @USER_9a33e0dd :-/ @USER_430b254c I'm here! @USER_4db0a144 uuummm I forgot!.lol @USER_198a897e @USER_3aeae686 tonite PARTAY!!Goin to work n then can we hit the mall!! RT @USER_3aeae686: #ff @USER_1b29697d @USER_f131a885 where u goin? @USER_2b45829a of course u wouldn't love me if I wasn't!But yes my dear I will! @USER_198a897e sure!! @USER_4d1b2b93 ikr!..lol @USER_430b254c shit down here at the ghetto ass eastern market! @USER_430b254c me neither! @USER_1a0ccd0d hey what's the deal?!? RT @USER_3aeae686: i love darryl:)..U gotta be kidding me!! @USER_005abb57 lol..what's that suppose to mean?! @USER_c6ea85ad lmfao!
183728,USER_1268d148,2010-03-03T01:00:13,"ÜT: 40.904185,-73.793225",40.904185,-73.793225,@USER_64341e38 yea I know but hopefully if he's lucky it works out in his favor n he's here.,Westchester,91714.0,1253.0,"@USER_64341e38 yea I know but hopefully if he's lucky it works out in his favor n he's here. @USER_f326db97 oooo ok that's kool so I see ur tuff lol u prob walk around bulling ppl just cuz lol. @USER_9aed7e85 lol ummm then I lose cuzz I just paid 1g worth of tickets like 20min ago lol Lol this man has tickets to everything RT @USER_a8f39b1f: @USER_7c2b021d I have those tickets you want them? @USER_9ddbbeee lol how's ur longest day of the week going lol. @USER_4b71c196 lol niceeeee can't go wrong it was mad good. RT @USER_862ba4fd: Celtics54, Bobcats45 half Cs let a 17-point lead get whittled down. lets see what the starters do to start the 3rd quarter Lol RT @USER_7dfc4d88: #letsbehonest #TEAMBLACKBERRY is better than no insurance if it breaks your fucked #IPHONETEAM @USER_64341e38 next hw gonna have od traffic n imma get home mad late I already know it lol. @USER_a037871a chipotleeeeeeeeeeee we outtt????? Lol. @USER_a037871a ight ight so let's do like a ummmm. I dunno lol lol. @USER_681d2756 that's good. What u up 2 this weekend. U know she will she loves stabbing ppl also. RT @USER_a8f39b1f: @USER_fbf444b6 u saying u won't smack a bitch for me? @USER_a8f39b1f I klnow and I'm missing it I wanna see my nigga dwade put it on them. @USER_fbf444b6 bring me food senorita. I'm in queens. Lol. Ooooooooooo yea good night the heat buster the lakers and KOBE bum ass what up let's go DWADE the next knick let's go. @USER_4b71c196 its good u should check it out. @USER_125f511f yea I don't sleep I'm driving home now get ready then out to the gym. Y u up? @USER_6d961e4a lol y u guess?? Lol def a good 1 gotta add that to the list and elevator lol. @USER_6d961e4a so where u from? @USER_f653c0a5 bueno dia senorita how u been @USER_cb8503a0 booo lol damn work. What time u got lunch if u want lemme know to bring u the mamajuana cuz ill b out the gym by 12 @USER_cb8503a0 lol kool lemme know ill b in the city till like 6 but bx 2nite is kool also which ever is better for u just let me know. Lol RT @USER_a8f39b1f: ""I'm a vegetarian, I only eat chicken.."" -_- #stooopidbitch @USER_7001f49c vaca? @USER_7001f49c that's wusup 4 how long. @USER_4b71c196 I dunno where I'm going yet I wanna go out pero don't know where yet @USER_326c3ab5 I already started lol @USER_326c3ab5 lol niceeee can't go wrong wit that. @USER_f653c0a5 lol @USER_67456c8c lol not crazy awsomee lol. How u ben. @USER_4462c480 oooo man that's awsome u gonna have fun I just got back 2 weeks ago n I'm bout to leave again lol what part u going to? @USER_ca6b7be3 how ur bday weekend going so far? @USER_a8f39b1f diablo we in there lol will pretend we know som1 there. Startin early got that henny already. @USER_24f91f09 man up do it n bring me some lol. Where u at? @USER_64341e38 lol. @USER_c2a0c05c hey wusup. Lol o man now its a party lol. RT @USER_4b71c196: In Rivington Hotel with Gary Coleman!!! He gettin crazy! @USER_71f31463 look at u"
183911,USER_9acb62ce,2010-03-04T00:27:31,"ÜT: 33.027834,-117.081143",33.027834,-117.081143,HOLY SHIT! My cousin michelle said she used to hang out with the guy tht killed rachel king!! Her &'her best friend!,San Diego,95807.0,1346.0,"Wats going on on the Bad Girls Club??? Somebodyy fill me innnnnn!!!!! @USER_68cccb52 lmao! She is somethinggg elsee!! With her ""I run LA"" lookin ass! Hahaha Someonee take me to see ""the craziess"" &' ""ALICE IN WONDERLAND""!! @USER_68cccb52 haha well ur 16 so I said 2 more yrs till ur 18 duhhhh! But yu can stay with me sillyy! Up n my ear effinggg hurtsss! @USER_439455d6 haha wat is it tht yu need to see exactly? Hah @USER_68cccb52 hah ohhh okayy my badd lol @USER_68cccb52 :) @USER_439455d6 well then yeahh,maybe ur ""type"" of girl,isn't the right type. Expand ur horizon haha no joke! @USER_ff406870 haha aww reallyyy? Whennn? N u betterr not flukee on meee!! Haha yuppp!RT @USER_ff406870: We love yuu ARR0W &lt;33RT @USER_38da164a @USER_9acb62ce stfu btch lol @USER_76ca6631 I'm not searching dummy,I said I need an OFFICIAL one! Big difference @USER_3f0ad015 haha I love watchingg people cook period,ever since I was little. Mmmm vons subs w/alizeee! @USER_29da4405 where do you live? HOLY SHIT! My cousin michelle said she used to hang out with the guy tht killed rachel king!! Her &'her best friend! @USER_38da164a OMG!!!!!!!!!!!!!!!!!! Ur absolutelyy righttt! Tht was the doode tht was screepin on me!! @USER_ff406870 lol womp:( @USER_ff406870 haha tht shit was bothering me @USER_5cad7cdb watsss upp?? How are yu? :) @USER_ff406870 holyy shit,bitch yu said it was on saturdayy! Ha wow RT @USER_42fb2e53: Where? Where? RT @USER_92148fdd: Did someone say boobs @USER_42fb2e53 you'll seeeee Good job:)RT @USER_42fb2e53: #False RT @USER_99b6f57a: Once a cheater, always a cheater @USER_29da4405 ur onlyy 18? My goodness lol but thts prettyyyy:)) Wat guys like about me:1st:LEGS! 2nd: Eyes 3rd:Race anndddddd my sence of humorrrr duhh:D @USER_a74a1b57 haha I believe in nature n natural herbs,but not weed! Its misused! @USER_38da164a thts not wat my niggas be sayinn! U already kno! Watchingg tool academyy,funnyy shit So I'm watching wendy W. &'ke$ha is performing,n she fuckingg SUCKS!!! Wtf is this bitch doing? @USER_ff406870 bitchhhh!!!!! How much are the tickets? Yayy! Get to see the boyfriendd tonight! //Tylerr babyy♥ @USER_42fb2e53 it issss!!!! Watch it! He's my dream boyyy! N why don't yu go talk to brittaaaaaanyaaaaa ur loveerrrrrrrr!!! HAPPY FEET is onnnnn!!! Lovee this moviee,n happy feet is wat they used to call me lol happy feet&'twinkle toes. @USER_76ca6631 noooo,u just tell cobe to let me roll @USER_c3f1b611 ariel said it wassss. Cuz I wanted to go. @USER_ff406870 bz,I never said I wanted to go or wanted a ride there lol.all I asked was how much it cost! But why yu gettin in for free? Ahhh just got my dry blanket out of the fryer lol,I loveee putting my clothes n cotton in the dryerr! Love being warm! @USER_c3f1b611 okayy,lk how much? Buuut woke up to a ""good morning beautiful"" :) @USER_ff406870 bz,text meeee I need to ask you someethingg! @USER_38da164a ok so yeahh,my moms gna let me borrow it. I'm gna dress sooooo sluttyyy!!! I just hope I dnt get molested again! @USER_38da164a oh okayy well yeahh,I will for sure! U don't think we should leave earlierr?? I'm sooo impatient! I hate waitinggg!!! Backseatt aactionn&lt;3RT @USER_f64e9eae: Backseat Love w| @USER_9acb62ce & @USER_38da164a , lmao @USER_ec418f2c boooo!! @USER_ff406870 waittt take a pictureee,yu said they are the gogo dancerss?? @USER_ec418f2c lol yeahh boo,its okayy I call everyone tht lol relax max! Favoritisttt songggg---&gt;Cbreezy-I Love You @USER_ec418f2c how was ur night? @USER_ec418f2c well I was supposed to go to this club,but it was over capacity so they shut it down:/ so I just went home @USER_c3f1b611 cbadd Sooo coldd,but reaadyy babyy!! :D I think I'm gna be sober tonight:/ wommmmmp! @USER_f64e9eae lol hahahahahahaha lk I said sickkk! Well you gave me allergies lmao! @USER_ec418f2c yeahhh @USER_ec418f2c okayy let me thinkk kk @USER_ffbfa74b haha that's wassup:))) @USER_ec418f2c would he be considered is ""luckyy""?? @USER_ec418f2c lol is tht a promise?? N my cheeks alwayyyyss hurt from smiling @USER_ec418f2c okayy well I feel bad,I needa make yu a promise! @USER_ec418f2c :/ u going to bed soon? Fudgeeeee,how in the hell did I get sickkkk!!! ----&gt;marlei jordennnnn!!!! Grrrrr"
184386,USER_c0944c52,2010-03-03T00:44:07,"ÜT: 40.760705,-73.969225",40.760705,-73.969225,@USER_6d237ff5 get ur mind out of the bedroom,New York,122097.0,672.0,"@USER_6d237ff5 get ur mind out of the bedroom RT @USER_10cf224b: ""We everywhere u aint NEVA there!!!!/ y would I ever care!"" RT @USER_ad8c6e6d: @USER_c0944c52 how was ur cookie---it was great thanks so much What guy shows up late 4 sex???? Uuh alot of them @USER_10cf224b lol u must realized she does 2 @USER_93ea6434 i know i'm glad that i am a changed woman Thats my family...i got his front n back whoever dont like FUCK U RT @USER_0ddd5572: Just got out da booth BODY!!!!! Yo my pops is blowing my cool this am Ok professor u can use my bag as an example but y do u have 2 slam it around...lady dat cost $3,000...give it back @USER_dd7e7079 it still says pending Love lil kim N'Sephora wit Kim...lookin 4 me a nice new hot pink @USER_bb128374 yes girl i love colored lips RT @USER_f2a9fa68: #inhighschool I was scared of guys right @USER_c0944c52 I use to run from them hahaha--yuuup @USER_be15aab7 nah i'm not gonna tell Bout 2 put this salad 2 rest RT @USER_7ada49ee: @USER_c0944c52 lol ill show when I see u slime or ""B""--B ??? Throwing shots huh? RT @USER_8994a0ee: @USER_c0944c52 tell her one of ya twit fam said happy bday and many more !! :-)--thanks will do @USER_f6fafe71 stop it RT @USER_f6fafe71: @USER_c0944c52 lmaoo g.nite---Trust (wink) RT @USER_f6fafe71: @USER_c0944c52 iite cool off mouf n u betta not front on sunday--i'm not chill out @USER_6d237ff5 lol i'm superwoman @USER_6d237ff5 lol i gotta get dressed 1st N i'm easily influenced by the niggas i'm around I'm feelin real sexy 2day...do yall like my new twitcon? @USER_f2a9fa68 yeah girl i'm sexy...nanny is a real hater Movies 2night...brooklyns finest...who wants 2 go? RT @USER_3cffe512: @USER_c0944c52 but you had 2 boo's---wtf no i didnt ur buggin N'target wit derrick gettin some moving essentials Wtf now pathmark is bananas...wish i had ebt right now..i mean bitches got 2 carts @USER_5f9aaa6e lol ok Ok so imperial it is He's gonna b fed up I'm gonna b sick RT @USER_39b21854: S/O 2 MY EX PROLY SAYN FUK ME SO S/O 2 DA SEX DNT GET MAD @ ME CUS IM ON 2 DA NEXT ALL OF DIS CUS I AINT RESPOND 2 YA TEXT RT @USER_f2a9fa68: Oh and shout out to @USER_c0944c52---who me??? Couldnt b RT @USER_3d4a71db: #shoutout to @USER_c0944c52 for having her breast in my face---lol ahahaha @USER_6d7e8851 lol i'm good..n i am following u @USER_6d7e8851 i 4got"
184880,USER_542e171e,2010-03-03T01:06:50,"ÜT: 40.759062,-73.970356",40.759062,-73.970356,RT @USER_31c77340: lmaooo @ these tweets Karma is a bitch... u mad at the nxt one for doing the same thing you're doing.... silly bird!,New York,132946.0,1207.0,"RT @USER_31c77340: lmaooo @ these tweets Karma is a bitch... u mad at the nxt one for doing the same thing you're doing.... silly bird! THINK MY BROTHER HAVE OCD! HIM AND THIS DAMN BRUSH! ""HE'S WORKING ON HIS WAVES"" LMFAO! MATTER OF FACT EVERYTHING ON THE LOG ON RHYTHM WAS OUR SHIIITTTT.. ""IF SHE SAY SHE WANT IT.. IF SHE SAY SHE NEED.. GIVE IT 2 HER PLS"" Sometimes i wish i could wear jeans to work but people so abuse that! RT @USER_5e121e0b: Good Morning | can I talk my shit???? In 1 of those moods lol @USER_e5f99ae7 @USER_31c77340 HI HATER! I ABUSED THE JEANS! U ABUSED THE TIME! WE R ALL GUILTY OF SOMETHING SISTER! @USER_223a10db LMAO!!THAT SHOULD BE A GIVEN! KNOCK IT OUT THE BOX REAL GOOD! SHE'LL BE OUT OF UR HAIR FOR 4-6 HOURS STRAIGHT! GO PLAY YA XBOX! RT @USER_4e2fee42: #ASGD .“Good dick, tattoos.. bitches like that. Talk to 'em any kinda way, them bitches like that.“ @USER_70c60b7c HAPPY BIRTHDAY VONI! @USER_e9e05f53 saw u last night b/ the crowd was bananas @USER_e9e05f53 LOL or what! @USER_74ef8578 I haven't heard it! @USER_fa0eae9a yup!!!!! @USER_e5f99ae7 THAT'S MY SHIT UGH!! DRUNKKKKK... WHY AM I NOT SLEEPY!! I SHOULD BE! Had a great time with the girls last night. the food was DISGUSTING THOUGH.... i hate bbqs I NEED TO FIND SOMETHING 2 WEAR! ALWAYS A FUCKING DILEMMA! SMH! @USER_fa0eae9a YES!!!!!! OMG! we need that done ASAP! RT @USER_e5f99ae7: according to @USER_542e171e...RELATIONSHIPS ARE 4 THE BIRDS IN THE SUMMER! u ain't never lie hunny! --REV. ENVELOPE RT @USER_978269d3: RT @USER_55587d49: #retweetthisif ur a Taurus. So what I press the elevator button a million times thinking it might come faster!"
185115,USER_1e1de693,2010-03-03T14:37:19,"ÜT: 40.697961,-73.985391",40.697961,-73.985391,Kaylah follow me,Kings,103006.0,941.0,Kaylah follow me #letsbereal @USER_8b4a4c28 lmo she didn't go next becuase her gm she went next door to eat lol #letsbereal this girl I'm talking to ha breath is kicking wit da morning breath #whatimdoing Goodnight twitter #placesiwannahavesex in the rain like ray love to do lol #tgif thank you its friday now when I wake up tommrow matter fact I dnt have to wake up tommrow #mewithoutyou is like me being all alone If somebody else ask me what I'm duuin ima scream Hey guess what@iMakE_HeRsAyKaY To the store another. Walk Lmfao#@USER_8b4a4c28 u silly n I wish u wud stop saying u hungry lmao Dammm shortie stay tired lol T Blowing it dwn @USER_a6a80859 follow bak plz #shoutoutsaturday to @USER_3f73341f thnx for the follow bak @USER_3f73341f cus u r I never just added someone n they have a conv wiff me lol @USER_c70eaa20 y u heated lol$ #boutto do the mother thing Dam wtf is der to tlk about @USER_e19906b3. Follow me pl #itsnotok to be pussy
185646,USER_77fe15ac,2010-03-03T00:47:36,"ÜT: 34.185673,-118.472813",34.185673,-118.472813,@USER_6dda7f34 Beastin on This FIX.....If you haven't got it yet...go get that.HEATRZ,Los Angeles,86025.0,1182.0,"@USER_6dda7f34 Beastin on This FIX.....If you haven't got it yet...go get that.HEATRZ I shouldn't have to be On YOU about staying on it...so I won't. YES SIiRR! Up & at em....Hope everyone has a great day. I'ma get strarted ASAP! - R$H All I See is the SORs - You All Can't Be the same.....Right? Perspective is Everything @USER_d9811adb. I don't kno nothin but wat I GOT. But if u say so...Its UR word. LOL . I keep mine...#RealTalk - Glad 2 C yall back up tho @USER_5daa459f 1st & 4Most: I don't bite my tongue for anybody. 2nd of all...I don't care about that issue. Never occured to me. Pretty sure I Strained my entire back at this morning workout, FML. Its ALREADY xtra sore...imagine tomorrow? Grrrrr A 'Question' is a POWERFUL thing. If asked right. Scatter Quick.....I see ya....LOL RT @USER_104e06a4: Fuck a #2DoList... Now a days you better have a #2DidList! (Via @USER_2db2ba19) Struggle is evident thru ur music...everyone struggles...so if u aint talkin bout it....what's that say about u....? SpoddieOttiedopalisciousangel........what chall know about it??? Had a nice lil tab at the bar last night...as usual. LOL - nothing new there. GOALS were accomplished tho. And that's all that matters. I prob. Should be resting right now...Back is killin me....But back to work I go...Gotta get this Tape finished up this weekend.... #H&H Im a fan of HIP-HOP & Theres MUCH more important issues he could speak on...I'd consider Cuba's current state an issue...would you? EVER1!! Hide the RUM! (Jack sparo voice) - RT @USER_02c0bafe: Finally ate! Now I'm feeling straight! LMAO!!! -----&gt; RT @USER_c196af0a: I just busted a stewie on my mother (mum, mum, mum, mum) lmao @USER_56b2ea49 yea i seen it. Lookin Real Neon Deion-esque. LOL - NEON Orange of course.... I can't show you How to win....seein as I haven't won yet...but I can teach you how Not to lose. If NE1 ever thought I changed its cuz I changed 4 the better & they still on the same shit. Grown...Focused & music is #1 Priority. PERIOD. RT @USER_2658c1d5: We KNOW hits....But we Put out Classics. By that We mean....REAL MUSIC. You'll see!! ""Honor & Hustle"" Just got mixed!!! ... #NowPlaying @USER_4201d088 RUSH &lt;--- Record is wild I watched this movie earlier...since then..I've mixed 2 mixtapes and done 2 covers...and that same damn Menu music is on!!-SMH at myself AIGHT!! IM outta here...Ima drop the artwork for ""Honor & Hustle"" tomorrow first thing in the AM. Tape sounds CRAZY!! Droppin this week! R$H @USER_4a97703d oh yea? Well I pulled just about every muscle I have in my lower back at the gym. So I was prob. Just as useful. LOL #RealTalk ---&gt; RT @USER_f2a9a2da: People will always change after they get what they want from you. Back in the Lab....R$H"
186070,USER_20df9b22,2010-03-03T02:03:09,"ÜT: 39.635082,-104.903949",39.635082,-104.903949,RT @USER_5f13d74d: Anyone else put hot sauce on their pizza or is it just me?(---Hell yeah! #hotsaucepizzagang! ---),Denver,98424.0,1192.0,"RT @USER_5f13d74d: Anyone else put hot sauce on their pizza or is it just me?(---Hell yeah! #hotsaucepizzagang! ---) RT @USER_318e9465: Good morning! Truth=Love=God. No matter who or what 'God' is to u. RT @USER_907ab3d0: I'm not about changing the world, I'm about surviving the one that exists today...(--- #Realtalk ---) I got coffee beans and delectable eggs... @USER_14e56d45 Its nice to rise w/the sun... RT @USER_5aac9e88: u are 1 of a kind (remember this!) u will always be da best u dat eva did it!! T G I F tweeties! Gonna be at Sutra tonight celebrating @USER_44e693e8 s BDay! Go shawty its ya birthday! @USER_14e56d45 Be careful what you wish 4... ;-) @USER_5193d2e2 I ♥ U! I think Im in luv wit my DJ... I wish my UberTwitter worked in the club... #bullshit I saw some funny shit... ZZZZzzzz... @USER_2b34af82 Maybe at like 3pm??? Ill text u... RT @USER_fa37ab3c: Just because I have tattoos definitely doesn't mean that I want to see yours. #getthefuckouttahere (---#Cosign---) What do u get someone who has everthing 4 their BDay??? Any ideas guys??? I wish I knew how 2 knit...everyone loves a hand crafted gift. Hmmm... @USER_f1ba5b8c :-) Mango flavored Simply Orange juice is the bizness! Yummy. So much fun @ Sandys BDay party! Del Friscos has a helluva filet minon! Yum! RT @USER_ffe7f373: Love...the highest form of understanding #sixwordstories RT @USER_3519082c: Coach signature print hi-top sneakers... For men? Sir. No.(--- #Bunz! CMon Son! GTFOH with that bullshit son! Lol. ---) RT @USER_aacff0be I think Luda's track should be a TT #MyChickBAD o_0?? (---Yes!---) #MyChickBAD #MyChickBAD #MyChickBAD Alright...house cleaning, laundry, homework, #Nuggets game. I cant wait to see @USER_14e56d45 s pregame performance! @USER_9eaca83f We must be in the same section...I'd love to meet you! #Fact CO ranks lowest in obesity rate in America! That's amazing... Just read it in my Health Class book..."
186382,USER_ed7d4cfb,2010-03-03T02:31:26,"ÜT: 40.714999,-73.978654",40.714999,-73.978654,I remember where I was when @USER_21fe2e90 went off on - cannon freestyle #classic,New York,116767.0,763.0,"I remember where I was when @USER_21fe2e90 went off on - cannon freestyle #classic @USER_92f04251 HELLO BROTHER I gots ppl to see this weekend starting Friday yippie whippie * BOOM * @USER_d845db82 lol I got u now but yes spread the word My gear is in and I'm in the in crowd ) V) and all the light skin girls r lovin me now MY NECK IS KILLING ME BUT ON ANOTHER NOTE BOUT TO TAKE ANOTHER VACAY ON ANOTHER BOAT TWITTER DEAD TRY TONIGHT #NOWPLAYING KRIS ALLEN - LIVE LIKE WERE DYING RT @USER_4947f73c: #LETSBEREAL YOU KNO YOU GETTIN FAT, YOU'RE NOT THICK ANYMORE... RT @USER_d845db82: #letsbereal : if you are doing NOTHING with your life, then you are a #LAME. #LETSBEREAL EVERY GIRL GIVES HEAD Wat up twit fam on way to the $$$ and I hope u assholes have jobs and r doing the same RT @USER_5aac9e88 If ppl aren't multiplying u they're dividing u, if they're not adding 2 u they're subtracting from u @USER_d845db82 life is temporary so enjoy it and all temporaries cuz death is forever RT @USER_92f04251 #inhighschool I met my brothers @USER_921f8352 @USER_cf46d8d7 @USER_ed7d4cfb n #inhighschool I wore jerseys what a #lame RT @USER_0d970ec6 #inhighschool me and @USER_cf46d8d7 first laid eyes on eachother lol :) - bang bang y'all didn't een fuck w each other they will not be seeing me in this bitch y'all can kiss my whole black ass !! LETS DO THE UNTHINKABLE MAYBE ? OK WHY NOT FUCK IT IM HIGH OFF LIFE #ff the homies from back in the day @USER_a3012ce4 @USER_37b19660 @USER_267359ef @USER_c3a5b3bf high schoo homies RT @USER_73fd77b8 RT @USER_ed7d4cfb: guess who's not at work (I guess today is payday. Ha!) - and u knowwww that I feel like my brain is a vessel and when I open my mouth history is being made I need to just walk aimlessly more often I feel good I want to meet Adam levine this nigga @USER_5c04e643 just drove all over the curb n garbage bags lol@AudemarsTwigg they said 1hr wait and the lil Asian man looked out you get a tip for that lol - @USER_ed7d4cfb The present is a gift and I'm just trying to be me and #VAMP This just in next week at Cain a ZOO for my man @USER_5c04e643 bday smh all u other promoters sit down n stfu 3/12/10 hit us for info #VAMP @USER_0f1ed10d lol don't mind me I had a few drinks @USER_4023202c yea since I missed them the last time they came out I'm starting to think I'm a musical genius on the low lol #watchout for me @USER_0d970ec6 telly there ? @USER_0d970ec6 lmao we goin in then no choice guess we gotta air em out @USER_92f04251 just slap her @USER_e6499c63 I got ya back what's the worst that could happen RT @USER_92f04251 Yo who keeps givin this bird my info... - lmao poor jy-bets @USER_92f04251 should took a page out my book n got disrespectful n ended it like that but w/e works #nowplaying Lloyd Ft. The Dream - I Need Love ♪ I think it's like a #urbanlegend to end things on a good note n be friends w ya ex or is it me , my shit a disaster lol Just got a phone call from my mommy and she misses her oldest baby - me - I gotta check that lady after work today My horoscope says "" a number of things will change in my life over the next 48hrs all for the better "" check that shit out I've turned into a #twitterjunkie so when the sun goes down tonight I'm not tweetin shit ! ima enjoy my night ***"
186424,USER_a90b5d13,2010-03-02T22:44:11,"ÜT: 34.186,-118.588242",34.186,-118.588242,@USER_dd553ce5 go to the site?,Los Angeles,98620.0,844.0,@USER_dd553ce5 go to the site? @USER_dd553ce5 I want that theme so badly :) @USER_cba4d0bc yeah got it @USER_2fccefe2 what do you use to make your mobile site? @USER_cba4d0bc do you have the link to socia beat? @USER_dd553ce5 sorry dud its not up yet had to find that banner. @USER_cba4d0bc i will hook you up ;) @USER_cba4d0bc trying to figure out how to get more readers. @USER_9ea34284 is it any post or a specific post? @USER_9ea34284 will you contact the winner via email? @USER_d6d6530e will we see a blackberry app coming soon? @USER_6d16c807 very nice :) @USER_dd553ce5 hey dude any ETA for the storm and 85xx 3 in 1 theme? @USER_dd553ce5 ok @USER_cba4d0bc not good @USER_eb386ae4 oh no we still have to work out some kinks but working on it this weekend should fix some bugs and add a few little things. @USER_d1032dce oh ok but you got and idea off of the guy right? Night tweeps @USER_cba4d0bc DM me a list of all the apps you have. @USER_cba4d0bc ok cool just email them and I will let you know. @USER_4f1e2ee4 is it only push mentions and DM's or tweets? @USER_8559f8b9 fuck you lol I'm just playin but I do want tweetissimo. @USER_75e8349a you got issimo? @USER_6d16c807 what theme is that? And see you have tweetissimo @USER_d1032dce did it have a countdown timer? @USER_75e8349a yeah putting the first 1 up now just refresh and it should be there :D @USER_d1032dce lmao @USER_cba4d0bc have you seen the site :) @USER_cba4d0bc its a social network now and allows users to have their own little mini blogs within the site. @USER_cba4d0bc :D @USER_75e8349a I need some humor I've come up with an idea we are going to be back monday with minor changes and I'm going to find a admin :) RT @USER_2d08d30b Forget the last tweet we are keeping the site and also we are looking for a new admin so please reply if you are interested. @USER_9b404c8e its you to thanks so much :D @USER_a7b39d7c that's mean there kids cut them some slack I'm sure everyone was once like that. they love tech just like you. @USER_979c11a4 I'm really not going to go here with some 40 or 50 year old android nerd who makes youtube videos cause I will shoot back. @USER_4e88f82c yeah shut the fuck up don't shoot at me and not expect me to shoot back. @USER_4f1e2ee4 I know how you keep yours secured :) @USER_cba4d0bc I will I will @USER_df8f6c94 the real version is faster and you can't upgrade the leaked version. @USER_44ed9351 its a fake Xobni basically. @USER_9486c63e I'm only doing it for SocialScop @USER_bcd86970 ill DM you the invite code just make sure you are following me @USER_ff346464 yeah so I fill your pain. @USER_d1032dce got socialscope back yay :D @USER_189dc981 yeah they never respond to anyone and I they should at least launch an open beta and allow everyone to use it but it is a great app @USER_9b404c8e what version are you at? @USER_cc381916 how do you guys make it so when you go to the site It has the option to go to the store or blog? @USER_dd553ce5 they need to release it already its been in beta for 3 years that crazy its like the Gmail for blackberry. @USER_9b404c8e sucks but I do like the look of .44 @USER_ff346464 depends on if you want to fight spam without having that ugly CAPTCHA box then you use another way and block ip addresses. @USER_9b404c8e nothing big in the foursquare version just list and new interface but that's it. @USER_d1032dce looks like I'm with you on SS I'm at .81 but going back down to .44 like the look :) @USER_ff346464 I don't really see the use for captcha cause all you do is enter letters and numbers anyone can do that. That's why hate it. @USER_cba4d0bc weird it worked for me I you marked them read? @USER_cba4d0bc I will work on that later I will also ask rob to.
186595,USER_ac3e297f,2010-03-03T16:24:40,"ÜT: 26.01076,-80.381557",26.01076,-80.381557,BTW what's good tweeps,Broward,128927.0,1292.0,"Finally off work and I drop my damn phone for the 1st time great! BTW what's good tweeps This ""allegedly"" FAMUsextape is gonna get as much publicity as the Kim Kardashian and R. Kelly sextape smh @USER_de6e1adc imma need for somebody to twitpic dem shyts Yesturday I said ""hoe move"" cuz she was in my way she looked shock like did I actually say that lol #iloveFAMU because when we believe in something we make it happen #iloveFAMU because on set fridays its like bonding time because we a FAMUly RT @USER_936f6846: #iloveFAMU because we stay with haters like this young lady ---&gt; @USER_6c21623c.&lt;&lt;&lt;Dnt be a hater all ya life #iloveFAMU RT @USER_5a437899: Thank you for the re-Tweets #Rattlers ! @USER_fd7f5cea @USER_ac3e297f&lt;&lt;&lt;u welcome Currently #tweetdriving in that 5 o clock traffic www.tni.com/2451597 &lt;&lt;&lt;get ready for it! 2010 is the year I feel like I have so much to do but not enough time @USER_7d7b9cb2 where miramar having a track meet at? Yoooo add me on BBM 2180BEE3 #letsbereal formspring is wack! i dont wanna discriminate but motherfucker you creep and nasty and go fuck yoself no just die die die bitch........ this is crazy im in total disbelief let me get off twitter im starting to act immature about this I mean cup fuck! I dnt even knw wth I'm drinkin but I'm feelin it I haven't had a drink in a long time People change do we have to accept it hell no.... On my way to the crib Thank u Miami weather for your constant changes Hurry up Saturday get here In the mood for some Chilli's @USER_7d7b9cb2 I'm finna slide over there Did Lil Wayne go to jail yet? I'm blessed to have family members in the law enforcement to take care of this ticket This damn ubertwitter been acting real bitchy today! I had a lot to tweet about and I couldn't #FTW #nowplaying Drop The World -Weezy N Eminem @USER_886ec603 okay cool dats wassup RT @USER_16205a40: #random I wanna see hangover again&lt;&lt;&lt;that movie is funny as hell When I saw that movie Hangover I was on cloud 9 so u knw I was dead all over the place lol #Question how old is Sade? LOL I swear I thought @USER_471cf41d said he rolled another joint its times for me to go to bed RT @USER_e9675a07: RT @USER_ac3e297f: #Question how old is Sade?-----»gotta b @ least 50&lt;&lt;&lt;she dnt even look nowhere near close to 50 lol RT @USER_fda4867b: watching Trapped in the closet lol&lt;&lt;&lt;damn #throwback lolz @USER_0a0d46eb what the hell is u talmbout? #howwouldyoufeel if u didn't go nowhere for 5 days str8 @USER_d0373bdd what kindve blackberry u trying to get? So I ran into this shone that went to my high school RT @USER_f3fa3a4e: I need to go shoppn &lt;&lt;&lt;that's what I'm doin now decisions!!!! This has turned out to be a good weekend working spending money relaxin and getting a tv yezzir @USER_10298614 ok no probe bruh"
